,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
51,51,51,1450774,745605240867721216,720385801507352576,negative,leave,2016-06-22T13:11:56.000Z,"@JeremyClarkson Er, think you're using equipment from a major #Brexiteer Jezza, bit embarrassing eh? 😳🇬🇧 #Brexit #IndependenceDay","['independenceday', 'brexiteer', 'brexit']"
52,52,52,1247599,744091059383316480,729498866010103808,neutral,other,2016-06-18T08:55:07.000Z,"‘Remain’ politician slain by man with history of mental issues, not by a #Brexiteer https://t.co/HzVvff4I6r #brexit #kittens4brexit","['kittens4brexit', 'brexiteer', 'brexit']"
53,53,53,396098,714085524571557888,520410021,neutral,leave,2016-03-27T13:43:50.000Z,@MarkGrinter another #Brexit-eer has to accept there is no substance to #LeaveEU claims - all hot air and mantras,"['leaveeu', 'brexiteer']"
54,54,54,742241,734285018701369344,211848704,neutral,remain,2016-05-22T07:29:25.000Z,#Brexit : the potential consequences https://t.co/NMyhKMOC00 #EU #DavidCameron #BorisJohnson #London #Brexiteer https://t.co/TA98lPAsRY,"['london', 'borisjohnson', 'eu', 'davidcameron', 'brexiteer', 'brexit']"
55,55,55,360254,711483063239352320,966903620,negative,other,2016-03-20T09:22:35.000Z,"#marr &amp; PlanetBBC deeply uncomfortable with the new political #Brexit-eer landscape, trapped in a past where LibDems were relevant.#marrshow","['marr', 'brexiteer']"
56,56,56,436867,717385979670183936,520410021,neutral,leave,2016-04-05T16:18:40.000Z,#Brexit-eer lemmings should take notice of British Business - this isn't scaremongering / #operationfear #strongerin https://t.co/5W3inigo3A,"['operationfear', 'strongerin', 'brexiteer']"
57,57,57,362084,711640982496870400,520410021,positive,leave,2016-03-20T19:50:06.000Z,Typical braindead comment from #Brexit-eer - EU isn't threatening anybody - trade deals have rules #operationthreat https://t.co/nFadJKcW73,"['operationthreat', 'brexiteer']"
58,58,58,952670,740299572900204544,51147107,negative,other,2016-06-07T21:49:06.000Z,Refreshing to find a #Brexit-eer who doesn't simply change debate topic when unable to challenge #RemaIN arguments https://t.co/yI6y1LzLpi,"['remain', 'brexiteer']"
59,59,59,1032271,741676062355132416,611585332,negative,remain,2016-06-11T16:58:47.000Z,"#Brexit doesn't like experts.
""Experts built the #Titanic!!!"" a #Brexiteer
#Remain
#StrongerIn https://t.co/cr1E0CmoXI","['strongerin', 'titanic', 'remain', 'brexiteer', 'brexit']"
60,60,60,936856,740069096478244864,920443088,negative,remain,2016-06-07T06:33:17.000Z,"#Brexit-eer responce: ""Obviously the WTO is the propaganda arm of the EU. WAKE UP SHEEPLE!"" #VoteRemain #StrongerIn https://t.co/9fZlDNK1Kg","['strongerin', 'voteremain', 'brexiteer']"
61,61,61,543568,723649989356957696,31075190,positive,leave,2016-04-22T23:09:36.000Z,@BBCNormanS @mikereynoldsuk Why would any sane #Brexiteer want to join #TTIP? That's why we want #VoteLeave #GoHomeObama #Obama4TTIP #Brexit,"['ttip?', 'obama4ttip', 'gohomeobama', 'brexiteer', 'brexit', 'voteleave']"
62,62,62,2244320,746443616646742016,18088258,negative,remain,2016-06-24T20:43:21.000Z,No sympathy for any #brexiteer suffering buyer's remorse today. You are responsible for your own homework #Brexit #fail #YouHadOneJob,"['youhadonejob', 'fail', 'brexiteer', 'brexit']"
63,63,63,1184907,750357928687853568,513204577,neutral,remain,2016-07-05T15:57:25.000Z,"#BrExit #consequences #EU

The low-down on the #disingenuous #AndreaLeadsom , #Brexiteer ""extraordinaire."" https://t.co/h8iLjGwrQN","['andrealeadsom', 'brexit', 'eu', 'consequences', 'brexiteer', 'disingenuous']"
64,64,64,1254044,750805751665393664,817356588,negative,other,2016-07-06T21:36:55.000Z,Six companies suspend #UK property funds on #Brexit https://t.co/jqR9LS3IgF NO #NOPLAN #Brexiteer for PM #AnotherOneBitesTheDust,"['anotheronebitesthedust', 'uk', 'noplan', 'brexiteer', 'brexit']"
65,65,65,823765,748480949587935232,1602913207,negative,other,2016-06-30T11:38:59.000Z,#bbcnews #skynews #lbc #Tory #Leave #Brexit #Brexiteer Have a swig of this #BorisJohnson... https://t.co/1jnNqIGthG,"['bbcnews', 'tory', 'lbc', 'skynews', 'leave', 'borisjohnson', 'brexiteer', 'brexit']"
66,66,66,150996,747107296954712064,52807495,positive,other,2016-06-26T16:40:34.000Z,Anyone up for giving me a £ whenever a #Brexiteer says that they personally didn't promise to (insert spurious claim about #Brexit)? #bbcqt,"['bbcqt', 'brexiteer', 'brexit)?']"
67,67,67,704824,748111428511535104,2293459154,neutral,remain,2016-06-29T11:10:38.000Z,Ironie: Petition massively signed by #bremainers was created by #Brexiteer @CNNI https://t.co/wLdXVPPA9J #Brexit https://t.co/Au8g0aZ86M,"['bremainers', 'brexiteer', 'brexit']"
68,68,68,342227,747429788894236672,43337452,negative,other,2016-06-27T14:02:02.000Z,"So. Throughout the roller-coaster ride that is #Brexit, had the very frustrating task of trying to debate a #Brexit'eer. Did they listen?","['brexit', 'brexiteer']"
69,69,69,1089493,749913174162411520,132512167,negative,leave,2016-07-04T10:30:08.000Z,"@_peppercats @lakonur @BBCBreaking apparently, not a single #Brexit|eer wants to lead that now ""sovereign"" country. Strange ""winners""...",['brexiteer']
70,70,70,213061,747191168589520896,501139438,positive,other,2016-06-26T22:13:51.000Z,"@GO_Ealing @bbcquestiontime Set up by a #Brexit-eer. Apart from that and, like other petitions, a few % of joke votes, majority is solid.",['brexiteer']
71,71,71,2215455,772167987726090240,340814333,neutral,remain,2016-09-03T20:22:49.000Z,End to the CAP was one of the few bits of the brexit 'manifesto' that made sense. #Brexiteer farmers u r stuffed  https://t.co/tpjJmblUu5,['brexiteer']
72,72,72,1411389,752473565128187904,220887052,positive,other,2016-07-11T12:04:12.000Z,"One top #Brexit/eer still standing, one party still needing a leader. Why doesn't @GiselaStuart challenge @jeremycorbyn ?",['brexiteer']
73,73,73,2483367,780309806338961408,501139438,negative,remain,2016-09-26T07:35:29.000Z,@JamieRoss7 @PrimlyStable Sounds like a #Brexit-eer! How many times did we see threat? Wilful stupidity.,['brexiteer']
74,74,74,273549,747374829586743296,186520409,neutral,other,2016-06-27T10:23:39.000Z,#Brexiteer hedge fund manager Crispin Odey made more than £220 million for himself &amp; his investors betting on Brexit https://t.co/A3AmiFIwhb,['brexiteer']
75,75,75,2315597,774535669532258304,46407205,positive,other,2016-09-10T09:11:08.000Z,Wow. It's like looking for substance from a #Brexit-eer. https://t.co/g5ly2K3wYV,['brexiteer']
76,76,76,2511510,781178350400397312,326184301,positive,leave,2016-09-28T17:06:46.000Z,"Great shame @BBCPM @eddiemair  ""expert"" leading #Brexiteer @DrGerardLyons unchallenged twaddle on 'hard' v 'soft' Brexit &amp; single market",['brexiteer']
77,77,77,1458185,752889433821745152,106788885,neutral,other,2016-07-12T15:36:43.000Z,Via @leahmcelrath for the next time some #Brexit-eer tells you that 'people have spoken.' https://t.co/Q53tcamapq,['brexiteer']
78,78,78,2285049,773643824421801984,396095407,neutral,other,2016-09-07T22:07:16.000Z,Corbyn has always been a #Brexiteer @LeeHull2Oz  https://t.co/6x3OngTrEo,['brexiteer']
79,79,79,1317864,751346308624093184,243393079,negative,remain,2016-07-08T09:24:53.000Z,"Senior Tory MP &amp; #Brexit-eer condemns Treasury failure to plan around a Leave vote: https://t.co/Sufxply8hG
Quite right, @SteveBakerHW.",['brexiteer']
80,80,80,1409381,752463445803622400,96843536,positive,remain,2016-07-11T11:24:00.000Z,"So that was worth it, eh? Is there a single #Brexit-eer left standing?",['brexiteer']
81,81,81,1012276,749502081501949952,443565818,neutral,other,2016-07-03T07:16:35.000Z,"Tory leadership: Gove and Leadsom say PM should be Brexit backer

We need a PM not a #brexiteer https://t.co/gAMKAvj6oa",['brexiteer']
82,82,82,2035978,765902799632797696,2167242811,negative,other,2016-08-17T13:27:11.000Z,@LawDavF @MichaelPDeacon The #Brexit-eer Olympic appropriation is surprisingly irritating.,['brexiteer']
83,83,83,1498637,753300800693112832,21628966,neutral,remain,2016-07-13T18:51:21.000Z,"The only #Brexit-eer invited over to 10 Downing Street, but one with the plummiest job next to Chancellor. Well done, Boris, you clown.",['brexiteer']
84,84,84,1588616,754695340960452608,52416173,neutral,leave,2016-07-17T15:12:45.000Z,"#Ban_the_Burqa a #Brexiteer told me 8 months ago in a pub (B4 the term #Brexit was coined)

https://t.co/3t4O3rq9fC https://t.co/oA6iEnhO9V","['brexiteer', 'ban_the_burqa', 'brexit']"
85,85,85,2453137,779106889216958464,701078951184220160,negative,other,2016-09-22T23:55:32.000Z,#Brexiteer mocked for comparing pre-#brexit Britain to the brutal oppression of the USSR on #bbcqt https://t.co/yVc8Jwya5I via @HuffPostUK,"['brexiteer', 'bbcqt']"
86,86,86,2473232,779992058358534144,701078951184220160,negative,remain,2016-09-25T10:32:52.000Z,#Brexiteer #Boris Johnson assured David Cameron #Brexit would be ‘crushed’ https://t.co/5LBdCvaHxd,"['brexiteer', 'boris', 'brexit']"
87,87,87,515081,747709770849751040,2685170739,negative,other,2016-06-28T08:34:35.000Z,@margarethodge Are you for real I vote labour but I'm also a #Brexiteer &amp; for you to say you don't care about #Brexit shows how out of touch,"['brexiteer', 'brexit']"
88,88,88,1625674,755304875156733952,460859488,positive,other,2016-07-19T07:34:49.000Z,@stevebeasant Cameron was NOT a #Brexiteer BoJo last time I looked has a pretty top job in #Brexit government. Farage will be watching all,"['brexiteer', 'brexit']"
89,89,89,2068884,767066892309790720,3073869617,positive,other,2016-08-20T18:32:53.000Z,@proremain excellent hope #brexit #brexiteer read at least some of it.,"['brexiteer', 'brexit']"
90,90,90,2231908,772566312161832960,333442035,neutral,remain,2016-09-04T22:45:37.000Z,A great Popperian moment in democratic politics may come if a leading #Brexiteer says #Brexit is a mistake before it does too much damage.,"['brexiteer', 'brexit']"
91,91,91,1441622,752775719395160064,51518917,negative,remain,2016-07-12T08:04:52.000Z,Can we just stop with the use of #Brexit and #Brexiteer 😠 not even words ffs !!!,"['brexiteer', 'brexit']"
92,92,92,1361553,751788550694338560,198236393,positive,other,2016-07-09T14:42:12.000Z,"@thebestbond @Awifefirst @edglasgow59 Not at all, you adopt #Brexiteer hyperbole there. Every confidence in UK but #Brexit unnecessary IMO.","['brexiteer', 'brexit']"
93,93,93,2239453,772718985154535424,333442035,negative,remain,2016-09-05T08:52:17.000Z,"Just as #Brexit was engineered by some charismatic leaders, it can be un-engineered once a major #Brexiteer defects. https://t.co/RfNoFvxyI9","['brexiteer', 'brexit']"
94,94,94,971675,749180391886577664,1242631568,positive,leave,2016-07-02T09:58:19.000Z,I know. But they certainly heard the #Brexit spin that she was a #Brexiteer so interesting to hear that she wasn't.  https://t.co/vWMVKtkBuD,"['brexiteer', 'brexit']"
95,95,95,1972836,763403901022441472,335183086,positive,leave,2016-08-10T15:57:28.000Z,"Well worth a shufty for every time a #Brexiteer tells you to 'get over it'

#Brexit 
@acgrayling 

 https://t.co/YQ7Gs4Y5yh","['brexiteer', 'brexit']"
96,96,96,763218,748250255091728384,238559525,negative,other,2016-06-29T20:22:17.000Z,#Brexit lied about NHS funding &amp; about immigration. Ask a #Brexiteer about it and they tell you to get over it. It's democracy. Ok then.,"['brexiteer', 'brexit']"
97,97,97,1502157,753321579396861952,18564889,positive,other,2016-07-13T20:13:55.000Z,@BorisJohnson made foreign secretary. @theresa_may using the top #Brexiteer to #Brexit    GOOD MOVE @FairFuelUK @QuentinWillson,"['brexiteer', 'brexit']"
98,98,98,1413693,752487064193630208,318034902,positive,other,2016-07-11T12:57:51.000Z,So every single #Brexiteer has now washed their hands of the consequences of a #Brexit then.  What stout fellows they all are.,"['brexiteer', 'brexit']"
99,99,99,1376279,752054985668562944,274643529,positive,other,2016-07-10T08:20:55.000Z,@DavidJo52951945 Corbyn is a closet #brexiteer. Interesting split with Corbyn &amp; Leadsom head to head for leadership of the #Brexit party,"['brexiteer', 'brexit']"
100,100,100,2526659,781495267287851008,152805197,positive,leave,2016-09-29T14:06:05.000Z,"Love how #Brexit means whatever each #Brexiteer wants it to, but they can't see why that is a problem ... https://t.co/ngCrwMW1Vf","['brexiteer', 'brexit']"
101,101,101,1349432,751667447955095552,130446630,positive,other,2016-07-09T06:40:59.000Z,@atticvs Largest share of votes for  #Brexit were Tory Party members. Have to consider most would want a #Brexiteer as their Party Leader.,"['brexiteer', 'brexit']"
102,102,102,1006585,749389914400325632,1486114746,positive,other,2016-07-02T23:50:53.000Z,"#Brexiteer That is one I haven't heard. He, who is passionate and favours #Brexit","['brexiteer', 'brexit']"
103,103,103,2324014,774911889205780480,152805197,negative,other,2016-09-11T10:06:06.000Z,"Trouble in #Brexit land as the third #Brexiteer signals he too is ready to ignore or undermine PM May ... 
https://t.co/hzucliaNzh","['brexiteer', 'brexit']"
104,104,104,2531629,781629680558284800,701078951184220160,negative,other,2016-09-29T23:00:12.000Z,Liam Fox's neighbour denies flying EU flag was to annoy clueless #Brexiteer | #Brexit https://t.co/d4puW9pNI1 via @MailOnline,"['brexiteer', 'brexit']"
105,105,105,2359723,776004974455160832,42679913,neutral,remain,2016-09-14T10:29:38.000Z,"@_Ash_Roberts #Brexit hasn't happened, &amp; no one knows what it might look like if it does happen. But #Brexiteer pledges HAVE disappeared.","['brexiteer', 'brexit']"
106,106,106,2320063,774731278826496000,83902158,positive,other,2016-09-10T22:08:25.000Z,@CathPoucher One way to shake #Brexit blues-so it is possible to feel patriotic without feeling like a #Brexiteer phew good one for the 48%,"['brexiteer', 'brexit']"
107,107,107,2423606,778220844728381440,701078951184220160,negative,other,2016-09-20T13:14:42.000Z,#Brexiteer Douglas Carswell bizarre argument with a scientist tells you everything you need to know about #Brexit https://t.co/JY246GyQ8I,"['brexiteer', 'brexit']"
108,108,108,1534744,753638124736118784,1562790620,neutral,other,2016-07-14T17:11:45.000Z,@Big_Bad_John_4 @LordAshcroft And I'm guessing you were a #Brexiteer who was well aware of what #Brexit means....Certainly not £350 for NHS,"['brexiteer', 'brexit']"
109,109,109,2110570,768567293852971008,3045149182,neutral,remain,2016-08-24T21:54:56.000Z,"So Brexit wrecked the economy did it?
@RedHotSquirrel @Sargon_of_Akkad @EuroGuido 
#brexit #BrexitBritain #Brexiteer https://t.co/qWpNuctncK","['brexiteer', 'brexit', 'brexitbritain']"
110,110,110,2072789,767317016009211904,316535085,negative,other,2016-08-21T11:06:47.000Z,Strange @SadiqKhan thinks @jeremycorbyn was campaigning to stay in #EU. Looked #brexiteer to me for decades #brexit now for global future,"['brexiteer', 'brexit', 'eu']"
111,111,111,958998,749152688726835200,156655009,negative,other,2016-07-02T08:08:14.000Z,My irony meter just exploded #Brexit #Brexiteer #postBrexit https://t.co/yHwmancVtv,"['brexiteer', 'brexit', 'postbrexit']"
112,112,112,1233988,750680971985481728,54674802,negative,other,2016-07-06T13:21:05.000Z,Can somebody stop the #pound  dropping please? I am bloody affected by #Brexit now and not happy. No #brexiteer come near me. 😡,"['brexiteer', 'brexit', 'pound']"
